Tipo o Rol declarante;Razón Social;Nombre Establecimiento;ID Establecimiento VU;Rubro;CIIU4;Región;Provincia;Comuna;Latitud;Longitud;Capítulo LER;Subcapítulo LER;Nombre LER;Cantidad (Toneladas);Año;Razón Social Destinatario;Nombre de Establecimiento Destinatario;Tipo de Tratamiento;Región destinatario;Provincia Destinatario;Comuna Destinatario
Municipio;I MUNICIPALIDAD DE VINA DEL MAR;ILUSTRE MUNICIPALIDAD DE VIÑA DEL MAR;4055170;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Valparaíso;Viña del Mar;-33,02346101;-71,55374101;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;141543;2014;GESTION INTEGRAL DE RESIDUOS S A;RELLENO SANITARIO EL MOLLE;Relleno sanitario;Valparaíso;Valparaíso;Valparaíso
Municipio;I MUNICIPALIDAD DE PURRANQUE;ILUSTRE MUNICIPALIDAD DE PURRANQUE;911197;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Osorno;Purranque;-40,91213907;-73,15578444;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;6552;2014;I MUNICIPALIDAD DE OSORNO;RELLENO SANITARIO PROVINCIA DE OSORNO CURACO;Relleno sanitario;Los Lagos;Osorno;Osorno
Municipio;I MUNICIPALIDAD DE SAN NICOLAS;ILUSTRE MUNICIPALIDAD DE SAN NICOLÁS;3023318;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Ñuble;Punilla;San Nicolás;-36,50317722;-72,21318243;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;2008,02;2014;ECOBIO SA;ECOBIO;Relleno sanitario;Ñuble;Diguillín;Chillan Viejo
Municipio;I MUNICIPALIDAD DE LLANQUIHUE;ILUSTRE MUNICIPALIDAD DE LLANQUIHUE;912277;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Llanquihue;Llanquihue;-41,25658197;-73,00548556;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;4171,86;2014;I MUNICIPALIDAD DE PUERTO MONTT;VERTEDERO MUNICIPAL LAGUNITAS;Vertedero;Los Lagos;Llanquihue;Puerto Montt
Municipio;ILUSTRE MUNICIPALIDAD DE LA CALERA;ILUSTRE MUNICIPALIDAD DE LA CALERA;5441461;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Quillota;Calera;-32,78894344;-71,20038605;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;17428;2014;"ELISA GUTIERREZ FONSECA, COMERCIALIZADORA Y SERVICIOS,
            EMPRESA INDIVID";VERTEDERO SAN PEDRO;Vertedero;Valparaíso;Quillota;Quillota
Municipio;I MUNICIPALIDAD DE LA GRANJA;ILUSTRE MUNICIPALIDAD DE LA GRANJA;4055176;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;La Granja;-33,54367738;-70,63246525;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;66;2014;RECICLADOS INDUSTRIALES S.A;RECICLADOS INDUSTRIALES S A PLANTA RENCA;Pretratamiento de papel, cartón y productos de papel;Metropolitana de Santiago;Santiago;Renca
Municipio;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;4053500;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;La Florida;-33,52269055;-70,59871433;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;8,18;2014;RECUPAC S A;RECUPAC SUCURSAL PINTANA;Reciclaje de papel, cartón y productos de papel;Metropolitana de Santiago;Santiago;Huechuraba
Municipio;I MUNICIPALIDAD DE COLTAUCO;ILUSTRE MUNICIPALIDAD DE COLTAUCO;4054483;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Libertador General Bernardo Ohiggins;Cachapoal;Coltauco;-34,28779922;-71,08555349;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;3,71251;2014;I MUNICIPALIDAD DE RANCAGUA;RELLENO SANITARIO COLIHUES LA YESCA;Relleno sanitario;Libertador General Bernardo Ohiggins;Cachapoal;Rancagua
Municipio;ILUSTRE MUNICIPALIDAD DE CONCHALÍ;ILUSTRE MUNICIPALIDAD DE CONCHALÍ;4053495;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Conchalí;-33,39627046;-70,67134319;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos;12384,61;2014;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;ILUSTRE MUNICIPALIDAD COCHAMO;ILUSTRE MUNICIPALIDAD DE COCHAMÓ;911204;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Llanquihue;Cochamó;-41,49232555;-72,30842582;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;434;2014;I MUNICIPALIDAD DE PUERTO VARAS;VERTEDERO MUNICIPAL LA LAJA;Basural;Los Lagos;Llanquihue;Puerto Varas
Municipio;ILUSTRE MUNICIPALIDAD DE PUTRE;ILUSTRE MUNICIPALIDAD DE PUTRE;4448077;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Arica y Parinacota;Parinacota;Putre;-18,19762191;-69,55918254;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;228;2014;Ilustre Municipalidad de Putre;Ilustre Municipalidad de Putre;null;null;null;null
Municipio;I MUNICIPALIDAD DE PROVIDENCIA;MUNICIPALIDAD DE PROVIDENCIA;4585273;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Providencia;-33,43201876;-70,60931115;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;70419;2014;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;I MUNICIPALIDAD DE PUENTE ALTO;MUNICIPALIDAD DE PUENTE ALTO;5463019;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Cordillera;Puente Alto;-33,59291851;-70,57950252;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;130,18;2014;RECUPAC S A;RECUPAC SUCURSAL PINTANA;Reciclaje de papel, cartón y productos de papel;Metropolitana de Santiago;Santiago;Huechuraba
Municipio;I MUNICIPALIDAD DE PUENTE ALTO;MUNICIPALIDAD DE PUENTE ALTO;5463019;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Cordillera;Puente Alto;-33,59291851;-70,57950252;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;35,41;2014;CRISTALERIAS DE CHILE S A;CRISTALERIAS DE CHILE  S A;Reciclaje de vidrio;Metropolitana de Santiago;Talagante;Padre Hurtado
Municipio;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;4085312;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;San Joaquín;-33,47917671;-70,64153152;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos;53046,14;2014;CONSORCIO SANTA MARTA S A;RELLENO SANITARIO SANTA MARTA;Relleno sanitario;Metropolitana de Santiago;Maipo;San Bernardo
Municipio;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;4085312;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;San Joaquín;-33,47917671;-70,64153152;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Aceites y grasas comestibles;0,3;2014;ECOPACTO;ECOPACTO;null;null;null;null
Municipio;I MUNICIPALIDAD DE CONCEPCION;ILUSTRE MUNICIPALIDAD DE CONCEPCIÓN;4587633;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Bío-Bío;Concepción;Concepción;-36,82832797;-73,05151529;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;110000;2014;Cemarc S.A.;Cemarc S.A.;null;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE LA REINA;MUNICIPALIDAD DE LA REINA;4053499;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;La Reina;-33,45250246;-70,53001214;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;40291,93;2014;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;I MUNICIPALIDAD DE HUASCO;ILUSTRE MUNICIPALIDAD DE HUASCO;880201;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Atacama;Huasco;Huasco;-28,46640031;-71,21920497;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;1447;2014;ilustre municipalidad de vallenar;ilustre municipalidad de vallenar;Relleno sanitario;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE LOS ÁLAMOS;ILUSTRE MUNICIPALIDAD DE LOS ÁLAMOS;5441557;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Bío-Bío;Arauco;Los Alamos;-37,62612516;-73,4622622;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;605,63;2014;JORGE HUGO JOSE ANTONIO ARNABOLDI CACERES;JORGE HUGO JOSE ANTONIO ARNABOLDI CACERES;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE MARIA ELENA;ILUSTRE MUNICIPALIDAD DE MARÍA ELENA;5441420;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Antofagasta;Tocopilla;María Elena;-22,34251573;-69,66607883;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;2299;2014;Relleno Sanitario de Tocopilla;Relleno Sanitario de Tocopilla;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE SANTIAGO;ILUSTRE MUNICIPALIDAD DE SANTIAGO;5441724;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Santiago;-33,43782696;-70,65044388;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Aceites y grasas comestibles;143,12;2014;BIOILS SPA;BIOILS SPA;Preparación para reutilización;Metropolitana de Santiago;Santiago;Maipú
