Tipo o Rol Declarante;Razón Social;Nombre Establecimiento;ID Establecimiento (VU);Región;Provincia;Comuna;Huso;Coordenada Este;Coordenada Norte;Capítulo LER;Subcapitulo LER;Nombre LER;Tratamiento;Valorización/eliminación;Cantidad (Toneladas);Declaración/Estimación;Año;Nombre de Establecimiento Destinatario;Razón Social Destinatario;Comuna Destinatario;Región Destinatario
Municipio;I MUNICIPALIDAD DE VINA DEL MAR;ILUSTRE MUNICIPALIDAD DE VIÑA DEL MAR;4055170;Valparaíso;Valparaíso;Viña del Mar;19;261471;6343214;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;151423,2;Declaración;2017;RELLENO SANITARIO EL MOLLE;GESTION INTEGRAL DE RESIDUOS S A;Valparaíso;Valparaíso
Municipio;I MUNICIPALIDAD DE VINA DEL MAR;ILUSTRE MUNICIPALIDAD DE VIÑA DEL MAR;4055170;Valparaíso;Valparaíso;Viña del Mar;19;261471;6343214;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Pretratamiento vidrio;Valorización;1005,5;Declaración;2017;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE PEÑALOLÉN;ILUSTRE MUNICIPALIDAD DE PEÑALOLÉN;4085307;Metropolitana de Santiago;Santiago;Peñalolén;19;354786;6295302;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos (incluidos muebles);Relleno sanitario;Eliminación;26044,17;Declaración;2017;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE PEÑALOLÉN;ILUSTRE MUNICIPALIDAD DE PEÑALOLÉN;4085307;Metropolitana de Santiago;Santiago;Peñalolén;19;354786;6295302;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Reciclaje de plásticos;Valorización;32,97;Declaración;2017;RECIPET SA;RECIPET S A;San Bernardo;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE TALCA;ILUSTRE MUNICIPALIDAD DE TALCA;3022588;Maule;Talca;Talca;19;258013;6076459;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;101614,3;Declaración;2017;RELLENO SANITARIO DEL MAULE S.A.;RELLENOS SANITARIOS DEL MAULE S A;Quilicura;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;4053500;Metropolitana de Santiago;Santiago;La Florida;19;351534;6289621;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Pretratamiento de papel, cartón y productos de papel;Valorización;75,48;Declaración;2017;RECICLADOS INDUSTRIALES LA PINTANA;RECICLADOS INDUSTRIALES S.A;Renca;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;4053500;Metropolitana de Santiago;Santiago;La Florida;19;351534;6289621;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Pretratamiento de plásticos ;Valorización;21,92;Declaración;2017;RECICLADOS INDUSTRIALES LA PINTANA;RECICLADOS INDUSTRIALES S.A;Renca;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;4053500;Metropolitana de Santiago;Santiago;La Florida;19;351534;6289621;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;Reciclaje de metales;Valorización;0,63;Declaración;2017;;RECUPAC S. A.;;
Municipio;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;ILUSTRE MUNICIPALIDAD DE LA FLORIDA;4053500;Metropolitana de Santiago;Santiago;La Florida;19;351534;6289621;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;Pretratamiento de Metales ;Valorización;1,5;Declaración;2017;RECICLADOS INDUSTRIALES LA PINTANA;RECICLADOS INDUSTRIALES S.A;Renca;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE YUMBEL;ILUSTRE MUNICIPALIDAD DE YUMBEL;1963656;Bío-Bío;Biobío;Yumbel;18;716707;5891440;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Ropa;Relleno sanitario;Eliminación;545,1;Declaración;2017;RELLENO SANITARIO LOS ANGELES;DEMARCO S A;Quilicura;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE YUMBEL;ILUSTRE MUNICIPALIDAD DE YUMBEL;1963656;Bío-Bío;Biobío;Yumbel;18;716707;5891440;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Relleno sanitario;Eliminación;545,1;Declaración;2017;RELLENO SANITARIO LOS ANGELES;DEMARCO S A;Quilicura;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE VALPARAÍSO;ILUSTRE MUNICIPALIDAD DE VALPARAÍSO;5441443;Valparaíso;Valparaíso;Valparaíso;19;256029;6340442;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;132980,86;Declaración;2017;RELLENO SANITARIO EL MOLLE;GESTION INTEGRAL DE RESIDUOS S A;Valparaíso;Valparaíso
Municipio;ILUSTRE MUNICIPALIDAD DE LA REINA;MUNICIPALIDAD DE LA REINA;4053499;Metropolitana de Santiago;Santiago;La Reina;19;357800;6297500;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos (incluidos muebles);Relleno sanitario;Eliminación;5076,25;Declaración;2017;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Quilicura;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE COMBARBALÁ;ILUSTRE MUNICIPALIDAD DE COMBARBALÁ;1871531;Coquimbo;Limarí;Combarbalá;19;308922;6548818;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Vertedero;Eliminación;2880;Declaración;2017;;I.MUNICIPALIDAD DE COMBARBALA;;
Municipio;ILUSTRE MUNICIPALIDAD DE CERRILLOS;ILUSTRE MUNICIPALIDAD DE CERRILLOS;430558;Metropolitana de Santiago;Santiago;Cerrillos;19;341779;6293322;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;42268,69;Declaración;2017;RELLENO SANITARIO SANTIAGO PONIENTE;VEOLIA SU CHILE SA;Las Condes;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE MARIQUINA;ILUSTRE MUNICIPALIDAD DE MARIQUINA;1986195;Los Ríos;Valdivia;Mariquina;18;675126;5621437;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos municipales no especificados en otra categoría;Reciclaje de vidrio;Valorización;22;Declaración;2017;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE SAN FERNANDO;ILUSTRE MUNICIPALIDAD DE SAN FERNANDO;4587736;Libertador General Bernardo Ohiggins;Colchagua;San Fernando;19;317491;6171375;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos municipales no especificados en otra categoría;Relleno sanitario;Eliminación;27879;Declaración;2017;RELLENO SANITARIO DEL MAULE S.A.;RELLENOS SANITARIOS DEL MAULE S A;Quilicura;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE ISLA DE PASCUA;ILUSTRE MUNICIPALIDAD DE ISLA DE PASCUA;4402074;Valparaíso;Isla de Pascua;Isla de Pascua;18;655783;6996160;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Reciclaje;Valorización;12;Declaración;2017;RECUPAC SUCURSAL LA SERENA;RECUPAC S A;Huechuraba;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE ISLA DE PASCUA;ILUSTRE MUNICIPALIDAD DE ISLA DE PASCUA;4402074;Valparaíso;Isla de Pascua;Isla de Pascua;18;655783;6996160;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;Co-procesamiento;Valorización;1,2;Declaración;2017;CEMENTO MELÓN PLANTA LA CALERA;MELON S.A.;Las Condes;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE CHILE CHICO;ILUSTRE MUNICIPALIDAD DE CHILE CHICO;911202;Aisén del General Carlos Ibañez del Campo;General Carrera;Chile Chico;19;291275;4842251;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;1796;Declaración;2017;LAGUNA VERDE;CIA MINERA CERRO BAYO LIMITADA;Chile Chico;Aisén del General Carlos Ibañez del Campo
Municipio;ILUSTRE MUNICIPALIDAD DE ANTUCO;ILUSTRE MUNICIPALIDAD DE ANTUCO;325230;Bío-Bío;Biobío;Antuco;19;262538;5865150;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;1306,33;Declaración;2017;RELLENO SANITARIO LOS ANGELES;DEMARCO S A;Quilicura;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE VICUÑA;ILUSTRE MUNICIPALIDAD DE VICUÑA;879725;Coquimbo;Elqui;Vicuña;19;334777;6676243;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Reciclaje de vidrio;Valorización;184,4;Declaración;2017;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE TRAIGUEN;ILUSTRE MUNICIPALIDAD DE TRAIGUÉN;1963669;Araucanía;Malleco;Traiguén;18;704272;5763776;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;6284;Declaración;2017;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE TRAIGUEN;Traiguén;Araucanía
Municipio;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;4053451;Metropolitana de Santiago;Talagante;Talagante;19;321298;6273299;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Pretratamiento de papel, cartón y productos de papel;Valorización;65,79;Declaración;2017;RECICLADOS INDUSTRIALES PLACILLA;RECICLADOS INDUSTRIALES S.A;Renca;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;ILUSTRE MUNICIPALIDAD DE SAN JOAQUÍN;4085312;Metropolitana de Santiago;Santiago;San Joaquín;19;347481;6294384;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Reciclaje;Valorización;12,695;Declaración;2017;RECUPAC SUCURSAL LA SERENA;RECUPAC S A;Huechuraba;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE NINHUE;MUNICIPALIDAD DE NINHUE;5462366;Ñuble;Itata;Ninhue;18;733167;5968544;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;467;Declaración;2017;ECOBIO;ECOBIO SA;Chillan Viejo;Ñuble
Municipio;I MUNICIPALIDAD DE NINHUE;MUNICIPALIDAD DE NINHUE;5462366;Ñuble;Itata;Ninhue;18;733167;5968544;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;605;Declaración;2017;ECOBIO;ECOBIO SA;Chillan Viejo;Ñuble
Municipio;ILUSTRE MUNICIPALIDAD DE PADRE HURTADO;ILUSTRE MUNICIPALIDAD DE PADRE HURTADO;5441698;Metropolitana de Santiago;Talagante;Padre Hurtado;19;330842;6283316;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;Reciclaje de vidrio;Valorización;84,347;Declaración;2017;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
Municipio;ILUSTRE MUNICIPALIDAD DE CABRERO;ILUSTRE MUNICIPALIDAD DE CABRERO;4540291;Bío-Bío;Biobío;Cabrero;18;730718;5897821;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;9028;Declaración;2017;;KDM S.A;;
Municipio;I MUNICIPALIDAD DE SAN ROSENDO;ILUSTRE MUNICIPALIDAD DE SAN ROSENDO;1963658;Bío-Bío;Biobío;San Rosendo;18;701593;5873416;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;1300;Declaración;2017;VERTEDERO LICURA (MULCHEN;EMPRESA DE SERVICIOS MECANIZADOS ASEOS Y ROCES LTDA;Hualpen;Bío-Bío
Municipio;ILUSTRE MUNICIPALIDAD DE EL TABO;ILUSTRE MUNICIPALIDAD DE EL TABO;4055184;Valparaíso;San Antonio;El Tabo;19;256655;6291112;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Reciclaje de plásticos;Valorización;2,5;Declaración;2017;RECIPET SA;RECIPET S A;San Bernardo;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE MAIPU;ILUSTRE MUNICIPALIDAD DE MAIPÚ;4053444;Metropolitana de Santiago;Santiago;Maipú;19;336480;6290708;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos (incluidos muebles);Monorelleno;Eliminación;10813;Declaración;2017;INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA;INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA;San Bernardo;Metropolitana de Santiago
Municipio;I MUNICIPALIDAD DE MAIPU;ILUSTRE MUNICIPALIDAD DE MAIPÚ;4053444;Metropolitana de Santiago;Santiago;Maipú;19;336480;6290708;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Aceites y grasas comestibles;Pretramiento de aceites y grasas comestibles;Valorización;113;Declaración;2017;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;Metropolitana de Santiago
