"tipo_o_rol_declarante";"razon_social";"nombre_establecimiento";"id_establecimiento_vu";"ciiu4";"region";"comuna";"ciiu6";"huso";"coordenada_este";"coordenada_norte";"capitulo_ler";"subcapitulo_ler";"nombre_ler";"tratamiento";"cantidad_toneladas";"declaracion_estimacion";"ano";"id_establecimiento_vu_destinatario";"nombre_de_establecimiento_destinatario";"razon_social_destinatario";"comuna_destinatario";"region_destinatario"
"Generador Municipal";"I MUNICIPALIDAD DE CONSTITUCION";"ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN";3023790;"Actividades de la administración pública en general";"Maule";"Constitución";"Actividades de la administración pública en general";18;"-73,35108";"-60,87213";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Pretratamiento de Metales";0,15;"Declaración";2020;"null";"Destinatario Final";"SOCIEDAD COMERCIALIZADORA DE MATERIALES RECICLABLES GREEN MAULE SPA";"Constitución";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE CONSTITUCION";"ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN";3023790;"Actividades de la administración pública en general";"Maule";"Constitución";"Actividades de la administración pública en general";18;"-73,35108";"-60,87213";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Pretratamiento de papel, cartón y productos de papel";5,924;"Declaración";2020;"null";"Destinatario Final";"SOCIEDAD COMERCIALIZADORA DE MATERIALES RECICLABLES GREEN MAULE SPA";"Constitución";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE CONSTITUCION";"ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN";3023790;"Actividades de la administración pública en general";"Maule";"Constitución";"Actividades de la administración pública en general";18;"-73,35108";"-60,87213";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Otras fracciones no especificadas en otra categoría";"Pretratamiento de papel, cartón y productos de papel";0,037;"Declaración";2020;"null";"Destinatario Final";"SOCIEDAD COMERCIALIZADORA DE MATERIALES RECICLABLES GREEN MAULE SPA";"Constitución";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE CONSTITUCION";"ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN";3023790;"Actividades de la administración pública en general";"Maule";"Constitución";"Actividades de la administración pública en general";18;"-73,35108";"-60,87213";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Pretratamiento de plásticos";6,804;"Declaración";2020;"null";"Destinatario Final";"SOCIEDAD COMERCIALIZADORA DE MATERIALES RECICLABLES GREEN MAULE SPA";"Constitución";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE CONSTITUCION";"ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN";3023790;"Actividades de la administración pública en general";"Maule";"Constitución";"Actividades de la administración pública en general";18;"-73,35108";"-60,87213";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Pretratamiento de Vidrio";32,182;"Declaración";2020;"null";"Destinatario Final";"SOCIEDAD COMERCIALIZADORA DE MATERIALES RECICLABLES GREEN MAULE SPA";"Constitución";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE CONSTITUCION";"ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN";3023790;"Actividades de la administración pública en general";"Maule";"Constitución";"Actividades de la administración pública en general";18;"-73,35108";"-60,87213";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35";"Reciclaje de Residuos voluminosos";0,006543;"Declaración";2020;"381448";"DEGRAF LTDA.";"SOC COMERCIAL DEGRAF LIMITADA";"Quilicura";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE CONSTITUCION";"ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN";3023790;"Actividades de la administración pública en general";"Maule";"Constitución";"Actividades de la administración pública en general";18;"-73,35108";"-60,87213";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";17525,2;"Declaración";2020;"6054";"RELLENO SANITARIO EL RETAMO";"RELLENOS SANITARIOS DEL MAULE S A";"Talca";"Maule"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE CUREPTO";"ILUSTRE MUNICIPALIDAD DE CUREPTO";5441514;"Actividades de la administración pública en general";"Maule";"Curepto";"Actividades de la administración pública en general";18;"-77,71573";"-61,12266";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";2094;"Declaración";2020;"6054";"RELLENO SANITARIO EL RETAMO";"RELLENOS SANITARIOS DEL MAULE S A";"Talca";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE EMPEDRADO";"ILUSTRE MUNICIPALIDAD DE EMPEDRADO";5441515;"Actividades de la administración pública en general";"Maule";"Empedrado";"Actividades de la administración pública en general";18;"-74,46775";"-60,58116";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";1027,53;"Declaración";2020;"6054";"RELLENO SANITARIO EL RETAMO";"RELLENOS SANITARIOS DEL MAULE S A";"Talca";"Maule"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE PENCAHUE";"ILUSTRE MUNICIPALIDAD DE PENCAHUE";3022591;"Actividades de la administración pública en general";"Maule";"Pencahue";"Actividades de la administración pública en general";19;"-24,45771";"-60,79368";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Eliminación";1063,68;"Declaración";2020;"6054";"RELLENO SANITARIO EL RETAMO";"RELLENOS SANITARIOS DEL MAULE S A";"Talca";"Maule"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE PENCAHUE";"ILUSTRE MUNICIPALIDAD DE PENCAHUE";3022591;"Actividades de la administración pública en general";"Maule";"Pencahue";"Actividades de la administración pública en general";19;"-24,45771";"-60,79368";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Eliminación";987,11;"Declaración";2020;"5464026";"RELLENO SANITARIO SAN ROQUE";"SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA";"San Clemente";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE SAN CLEMENTE";"ILUSTRE MUNICIPALIDAD DE SAN CLEMENTE";3022589;"Actividades de la administración pública en general";"Maule";"San Clemente";"Actividades de la administración pública en general";19;"-27,74310";"-60,64611";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Disposición final";15337,174;"Declaración";2020;"1982";"IMICAR S.A.";"IMPRESOS Y CARTONAJES S A";"Cerrillos";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE CAUQUENES";"ILUSTRE MUNICIPALIDAD DE CAUQUENES";3023792;"Actividades de la administración pública en general";"Maule";"Cauquenes";"Actividades de la administración pública en general";18;"-74,41467";"-60,16327";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";13868;"Declaración";2020;"244575";"ECOBIO";"ECOBIO SPA";"Chillan Viejo";"Ñuble"
"Generador Municipal";"I MUNICIPALIDAD DE CURICO";"ILUSTRE MUNICIPALIDAD DE CURICÓ";3023079;"Actividades de la administración pública en general";"Maule";"Curicó";"Actividades de la administración pública en general";19;"-29,95659";"-61,26223";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Preparación para reutilización";398,35;"Declaración";2020;"5453475";"BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO";"CRISTALERIAS TORO SPA";"Maipú";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE CURICO";"ILUSTRE MUNICIPALIDAD DE CURICÓ";3023079;"Actividades de la administración pública en general";"Maule";"Curicó";"Actividades de la administración pública en general";19;"-29,95659";"-61,26223";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Pretratamiento de plásticos";61,8345;"Declaración";2020;"5479077";"RECICLAJE CICLO VERDE LTDA";"RECICLAJE CICLO VERDE LIMITADA";"Curicó";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE CURICO";"ILUSTRE MUNICIPALIDAD DE CURICÓ";3023079;"Actividades de la administración pública en general";"Maule";"Curicó";"Actividades de la administración pública en general";19;"-29,95659";"-61,26223";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";24076,67;"Declaración";2020;"245025";"RELLENO SANITARIO PARQUE EL GUANACO";"RELLENOS SANITARIOS DEL MAULE S A";"Teno";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE CURICO";"ILUSTRE MUNICIPALIDAD DE CURICÓ";3023079;"Actividades de la administración pública en general";"Maule";"Curicó";"Actividades de la administración pública en general";19;"-29,95659";"-61,26223";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";41809,78;"Declaración";2020;"4587897";"CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE";"ECOMAULE S A";"Río Claro";"Maule"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE HUALAÑÉ";"ILUSTRE MUNICIPALIDAD DE HUALAÑÉ";3189510;"Actividades de organizaciones y órganos extraterritoriales";"Maule";"Hualañé";"Actividades de organizaciones y órganos extraterritoriales";19;"-24,44294";"-61,25856";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";2892,36;"Declaración";2020;"245025";"RELLENO SANITARIO PARQUE EL GUANACO";"RELLENOS SANITARIOS DEL MAULE S A";"Teno";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE MOLINA";"ILUSTRE MUNICIPALIDAD DE MOLINA";3023308;"Actividades de la administración pública en general";"Maule";"Molina";"Actividades de la administración pública en general";19;"-29,92226";"-61,12016";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";18,825;"Declaración";2020;"245025";"RELLENO SANITARIO PARQUE EL GUANACO";"RELLENOS SANITARIOS DEL MAULE S A";"Teno";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE SAGRADA FAMILIA";"ILUSTRE MUNICIPALIDAD DE SAGRADA FAMILIA";3023309;"Actividades de la administración pública en general";"Maule";"Sagrada Familia";"Actividades de la administración pública en general";19;"-28,82803";"-61,24408";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";5031,31;"Declaración";2020;"245025";"RELLENO SANITARIO PARQUE EL GUANACO";"RELLENOS SANITARIOS DEL MAULE S A";"Teno";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE TENO";"ILUSTRE MUNICIPALIDAD DE TENO";3023081;"Actividades de la administración pública en general";"Maule";"Teno";"Actividades de la administración pública en general";19;"-30,02435";"-61,39439";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Disposición final";8392,74;"Declaración";2020;"4085539";"ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE ATACAMA";"I MUNICIPALIDAD DE SAN PEDRO DE ATACAMA";"San Pedro Atacama";"Antofagasta"
"Generador Municipal";"I MUNICIPALIDAD DE TENO";"ILUSTRE MUNICIPALIDAD DE TENO";3023081;"Actividades de la administración pública en general";"Maule";"Teno";"Actividades de la administración pública en general";19;"-30,02435";"-61,39439";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Pretratamiento de papel, cartón y productos de papel";0,6395;"Declaración";2020;"5479077";"RECICLAJE CICLO VERDE LTDA";"RECICLAJE CICLO VERDE LIMITADA";"Curicó";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE TENO";"ILUSTRE MUNICIPALIDAD DE TENO";3023081;"Actividades de la administración pública en general";"Maule";"Teno";"Actividades de la administración pública en general";19;"-30,02435";"-61,39439";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Pretratamiento de plásticos";9,787;"Declaración";2020;"5479077";"RECICLAJE CICLO VERDE LTDA";"RECICLAJE CICLO VERDE LIMITADA";"Curicó";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE VICHUQUEN";"ILUSTRE MUNICIPALIDAD DE VICHUQUÉN";3023084;"Actividades de descontaminación y otros servicios de gestión de desechos";"Maule";"Vichuquén";"Actividades de descontaminación y otros servicios de gestión de desechos";19;"-22,26502";"-61,35558";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";1826,96;"Declaración";2020;"4587897";"CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE";"ECOMAULE S A";"Río Claro";"Maule"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE LINARES";"ILUSTRE MUNICIPALIDAD DE LINARES";3023086;"Actividades de organizaciones y órganos extraterritoriales";"Maule";"Linares";"Actividades de organizaciones y órganos extraterritoriales";19;"-26,65408";"-60,30139";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Disposición final";240,85;"Declaración";2020;"1967";"CRISTALERIAS TORO SPA";"CRISTALERIAS TORO SPA";"Cerrillos";"Metropolitana de Santiago"
