año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;cantidad_toneladas;tratamiento_nivel_3;tratamiento_nivel_1;tipo_declaracion;capitulo_ler;subcapitulo_ler;nombre_ler;ler_codigo;id_vu_trazabilidad;nombre_establecimiento_trazabilidad;razon_social_trazabilidad;comuna_trazabilidad;id_comuna_trazabilidad;region_trazabilidad
2021;Generador Municipal;4053498;ILUSTRE MUNICIPALIDAD DE ÑUÑOA;I MUNICIPALIDAD DE NUNOA;69070500-1;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.45523248;-70,59391382;13120;Ñuñoa;Santiago;Metropolitana de Santiago;Otras actividades;7984,89;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;20 01 99;3921963,0;ESTACIÓN DE TRANSFERENCIA QUILICURA;K D M  S A;Quilicura;13125,0;Metropolitana de Santiago
2021;Generador Municipal;4053449;ILUSTRE MUNICIPALIDAD DE TILTIL;ILUSTRE MUNICIPALIDAD DE TILTIL;69071600-3;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.08509068;-70,92901261;13303;Tiltil;Chacabuco;Metropolitana de Santiago;Otras actividades;7970,57;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;7803,0;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;13303,0;Metropolitana de Santiago
2021;Generador Municipal;1762916;ILUSTRE MUNICIPALIDAD DE COIHUECO;I MUNICIPALIDAD DE COIHUECO;69141100-1;Actividades de la administración pública en general;Actividades de la administración pública en general;-36.62850172;-71,83133186;16302;Coihueco;Punilla;Ñuble;Otras actividades;7934,19;Eliminación;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;;;;;;
2021;Generador Municipal;5473414;ILUSTRE MUNICIPALIDAD DE COLBUN;ILUSTRE MUNICIPALIDAD DE COLBUN;69130500-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-35.69706644;-71,40171325;7402;Colbún;Linares;Maule;Otras actividades;7580,322;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5464026,0;RELLENO SANITARIO SAN ROQUE;SOCIEDAD ARQUITECTURA Y PAISAJISMO RIO MAULE LTDA;San Clemente;7109,0;Maule
2021;Generador Municipal;1965226;ILUSTRE MUNICIPALIDAD DE LEBU;I MUNICIPALIDAD DE LEBU;69160300-8;Actividades de la administración pública en general;Actividades de la administración pública en general;-37.61087497;-73,65631934;8201;Lebu;Arauco;Biobío;Otras actividades;7405,27;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;4589480,0;CEMARC SA;CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA;Concepción;8101,0;Biobío
2021;Generador Municipal;5441512;ILUSTRE MUNICIPALIDAD DE SANTA CRUZ;I MUNICIPALIDAD DE SANTA CRUZ;69090600-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-34.63981007;-71,36572504;6310;Santa Cruz;Colchagua;Libertador Gral. Bernardo O'Higgins;Otras actividades;7341,0;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;245025,0;RELLENO SANITARIO PARQUE EL GUANACO;RELLENOS SANITARIOS DEL MAULE S A;Teno;7308,0;Maule
2021;Generador Municipal;911198;ILUSTRE MUNICIPALIDAD DE PUYEHUE;I MUNICIPALIDAD DE PUYEHUE;69210600-8;Actividades de la administración pública en general;Actividades de la administración pública en general;-40.68430724;-72,60001984;10304;Puyehue;Osorno;Los Lagos;Otras actividades;7284,0;Vertedero;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5463828,0;VERTEDERO CURACO OSORNO;I MUNICIPALIDAD DE OSORNO;Osorno;10301,0;Los Lagos
2021;Generador Municipal;5478404;MUNICIPALIDAD DE NANCAGUA;I MUNICIPALIDAD DE NANCAGUA;69090400-4;Actividades de la administración pública en general;Actividades de la administración pública en general;-34.65262786;-71,20475678;6305;Nancagua;Colchagua;Libertador Gral. Bernardo O'Higgins;Otras actividades;7282,639;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;245025,0;RELLENO SANITARIO PARQUE EL GUANACO;RELLENOS SANITARIOS DEL MAULE S A;Teno;7308,0;Maule
2021;Generador Municipal;911516;ILUSTRE MUNICIPALIDAD DE DALCAHUE;I MUNICIPALIDAD DE DALCAHUE;69230300-8;Actividades de la administración pública en general;Actividades de la administración pública en general;-42.3805795;-73,64813026;10205;Dalcahue;Chiloé;Los Lagos;Otras actividades;7142,1;Vertedero;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5463787,0;VERTEDERO MUNICIPAL DALCAHUE;I MUNICIPALIDAD DE DALCAHUE;Dalcahue;10205,0;Los Lagos
2021;Generador Municipal;5469886;ILUSTRE MUNICIPALIDAD DE YUNGAY;I MUNICIPALIDAD DE YUNGAY;69141500-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-37.12014384;-72,01920814;16109;Yungay;Diguillín;Ñuble;Otras actividades;7043,49;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5453436,0;RELLENO SANITARIO LOS ANGELES;DEMARCO S.A.;Los Angeles;8301,0;Metropolitana de Santiago
2021;Generador Municipal;911205;ILUSTRE MUNICIPALIDAD DE TEODORO SCHMIDT;ILUSTRE MUNICIPALIDAD TEODORO SCHMIDT;69252100-5;Actividades de la administración pública en general;Actividades de la administración pública en general;-38.99918862;-73,09430216;9117;Teodoro Schmidt;Cautín;Araucanía;Otras actividades;6926,86;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;;DESTINATARIO FINAL;GLORIA ELIZABETH BALBOA BUSTOS;Teodoro Schmidt;9117,0;Araucanía
2021;Generador Municipal;912280;ILUSTRE MUNICIPALIDAD DE FRUTILLAR;I MUNICIPALIDAD DE FRUTILLAR;69220700-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-41.13600331;-73,02801551;10105;Frutillar;Llanquihue;Los Lagos;Otras actividades;6732,37;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5465162,0;RELLENO SANITARIO PROVINCIAL COMUNA DE PUERTO VARAS;I MUNICIPALIDAD DE PUERTO VARAS;Puerto Varas;10109,0;Los Lagos
2021;Generador Municipal;4053499;I. MUNICIPALIDAD DE LA REINA;I MUNICIPALIDAD DE LA REINA;69070600-8;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.45250246;-70,53001214;13113;La Reina;Santiago;Metropolitana de Santiago;Otras actividades;6691,13;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos (incluidos muebles);20 03 07;3921963,0;ESTACIÓN DE TRANSFERENCIA QUILICURA;K D M  S A;Quilicura;13125,0;Metropolitana de Santiago
2021;Generador Municipal;4085308;ILUSTRE MUNICIPALIDAD DE LO PRADO;I MUNICIPALIDAD DE LO PRADO;69254100-6;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.44365519;-70,71862552;13117;Lo Prado;Santiago;Metropolitana de Santiago;Otras actividades;6602,87;Disposición final;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;7803,0;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;13303,0;Metropolitana de Santiago
2021;Generador Municipal;4587535;ILUSTRE MUNICIPALIDAD DE DIEGO DE ALMAGRO;ILUSTRE MUNICIPALIDAD DE DIEGO DE ALMAGRO;69250500-K;Actividades de la administración pública en general;Actividades de la administración pública en general;-27.37200578;-70,32208229;3202;Diego de Almagro;Chañaral;Atacama;Otras actividades;6490,0;Eliminación;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5485250,0;VERTEDERO MUNICIPAL;ILUSTRE MUNICIPALIDAD DE DIEGO DE ALMAGRO;Diego de Almagro;3202,0;Atacama
2021;Generador Municipal;3022593;ILUSTRE MUNICIPALIDAD DE SAN JAVIER;I MUNICIPALIDAD DE SAN JAVIER;69130100-1;Actividades de la administración pública en general;Actividades de la administración pública en general;-35.59309813;-71,73249847;7406;San Javier;Linares;Maule;Otras actividades;6426,919;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;6054,0;RELLENO SANITARIO EL RETAMO;RELLENOS SANITARIOS DEL MAULE S A;Talca;7101,0;Maule
2021;Generador Municipal;1963669;ILUSTRE MUNICIPALIDAD DE TRAIGUÉN;I MUNICIPALIDAD DE TRAIGUEN;69180700-2;Actividades de la administración pública en general;Actividades de la administración pública en general;-38.25084005;-72,66554656;9210;Traiguén;Malleco;Araucanía;Otras actividades;6416,067;Vertedero;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5461720,0;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE TRAIGUEN;Traiguén;9210,0;Araucanía
2021;Generador Municipal;1963669;ILUSTRE MUNICIPALIDAD DE TRAIGUÉN;I MUNICIPALIDAD DE TRAIGUEN;69180700-2;Actividades de la administración pública en general;Actividades de la administración pública en general;-38.25084005;-72,66554656;9210;Traiguén;Malleco;Araucanía;Otras actividades;6317,364;Vertedero;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5461720,0;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE TRAIGUEN;Traiguén;9210,0;Araucanía
2021;Generador Municipal;1965237;ILUSTRE MUNICIPALIDAD DE FREIRE;I MUNICIPALIDAD DE FREIRE;69190900-K;Actividades de la administración pública en general;Actividades de la administración pública en general;-38.95155718;-72,62734298;9105;Freire;Cautín;Araucanía;Otras actividades;6304,0;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5486915,0;RELLENO SANITARIO FREIRE;I MUNICIPALIDAD DE FREIRE;Freire;9105,0;Araucanía
2021;Generador Municipal;1866116;ILUSTRE MUNICIPALIDAD DE CHIGUAYANTE;I MUNICIPALIDAD DE CHIGUAYANTE;69264700-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-36.95455405;-73,01328671;8103;Chiguayante;Concepción;Biobío;Otras actividades;6280,96;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos de limpieza viaria;20 03 03;4589480,0;CEMARC SA;CENTRO DE MANEJO DE RESIDUOS CONCEPCION SOCIEDAD ANONIMA;Concepción;8101,0;Biobío
2021;Generador Municipal;3023309;ILUSTRE MUNICIPALIDAD DE SAGRADA FAMILIA;I MUNICIPALIDAD DE SAGRADA FAMILIA;69110200-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-34.99964558;-71,37995161;7307;Sagrada Familia;Curicó;Maule;Otras actividades;6262,02;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;245025,0;RELLENO SANITARIO PARQUE EL GUANACO;RELLENOS SANITARIOS DEL MAULE S A;Teno;7308,0;Maule
2021;Generador Municipal;5441452;ILUSTRE MUNICIPALIDAD DE CALLE LARGA;ILUSTRE MUNICIPALIDAD DE CALLE LARGA;69051200-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-32.857493;-70,62580418;5302;Calle Larga;Los Andes;Valparaíso;Otras actividades;6206,94;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5460838,0;SERVICIOS GEA LTDA;SERVICIOS GEA LIMITADA;San Felipe;5701,0;Valparaíso
2021;Generador Municipal;4053498;ILUSTRE MUNICIPALIDAD DE ÑUÑOA;I MUNICIPALIDAD DE NUNOA;69070500-1;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.45523248;-70,59391382;13120;Ñuñoa;Santiago;Metropolitana de Santiago;Otras actividades;6103,107;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos (incluidos muebles);20 03 07;3921963,0;ESTACIÓN DE TRANSFERENCIA QUILICURA;K D M  S A;Quilicura;13125,0;Metropolitana de Santiago
