Año;Rol Declarante;Código VU establecimiento;Nombre establecimiento;Razon Social;CIIU4;CIIU6;Huso;UTMN;UTME;Region;Comuna;Cantidad Toneladas;Estimación/Declaración;Tratamiento;Capitulo LER;Numero Capitulo LER;Subcapitulo LER;Numero Subcapitulo LER;ler;Numero LER;retc_code_trazabilidad;nombre trazabilidad;razon social trazabilidad;comuna trazabilidad;region trazabilidad
2020;Generador Municipal;5441461;ILUSTRE MUNICIPALIDAD DE LA CALERA;I MUNICIPALIDAD DE LA CALERA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,69967;-29,93940;Valparaíso;Calera;151,625;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;1967;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
2020;Generador Municipal;5441461;ILUSTRE MUNICIPALIDAD DE LA CALERA;I MUNICIPALIDAD DE LA CALERA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,69967;-29,93940;Valparaíso;Calera;6094,99;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2020;Generador Municipal;5441461;ILUSTRE MUNICIPALIDAD DE LA CALERA;I MUNICIPALIDAD DE LA CALERA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,69967;-29,93940;Valparaíso;Calera;104;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 07 | Residuos voluminosos (incluidos muebles);7;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2020;Generador Municipal;3970391;ILUSTRE MUNICIPALIDAD DE HIJUELAS;ILUSTRE MUNICIPALIDAD DE HIJUELAS;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;19;-63,69072;-29,99268;Valparaíso;Hijuelas;1,722;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5460689;GREENPLAST S.A.;GREENPLAST SA;Lampa;Metropolitana de Santiago
2020;Generador Municipal;3970391;ILUSTRE MUNICIPALIDAD DE HIJUELAS;ILUSTRE MUNICIPALIDAD DE HIJUELAS;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;19;-63,69072;-29,99268;Valparaíso;Hijuelas;38,75;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;1967;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;Metropolitana de Santiago
2020;Generador Municipal;3970391;ILUSTRE MUNICIPALIDAD DE HIJUELAS;ILUSTRE MUNICIPALIDAD DE HIJUELAS;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;19;-63,69072;-29,99268;Valparaíso;Hijuelas;4686,79;Declaración;Vertedero;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5463094;VERTEDERO SAN PEDRO;ELISA GUTIERREZ FONSECA, COMERCIALIZADORA Y SERVICIOS,\n            EMPRESA INDIVID;Quillota;Valparaíso
2020;Generador Municipal;4055166;ILUSTRE MUNICIPALIDAD DE NOGALES;I MUNICIPALIDAD DE NOGALES;Recogida de desechos no peligrosos;Recogida de desechos no peligrosos;19;-63,76003;-29,93720;Valparaíso;Nogales;8985,48;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;Metropolitana de Santiago
2020;Generador Municipal;4371794;ILUSTRE MUNICIPALIDAD DE SAN ANTONIO;I MUNICIPALIDAD DE SAN ANTONIO;Actividades de asociaciones empresariales y de empleadores;Actividades de asociaciones empresariales y de empleadores;19;-62,78965;-25,57462;Valparaíso;San Antonio;29964,16;Declaración;Depósito de Seguridad;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5452485;Veolia Respel Chile SpA;VEOLIA RESPEL CHILE SPA;Valparaíso;Valparaíso
2020;Generador Municipal;4371794;ILUSTRE MUNICIPALIDAD DE SAN ANTONIO;I MUNICIPALIDAD DE SAN ANTONIO;Actividades de asociaciones empresariales y de empleadores;Actividades de asociaciones empresariales y de empleadores;19;-62,78965;-25,57462;Valparaíso;San Antonio;232,975;Declaración;Preparación para reutilización;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5453475;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Maipú;Metropolitana de Santiago
2020;Generador Municipal;4371794;ILUSTRE MUNICIPALIDAD DE SAN ANTONIO;I MUNICIPALIDAD DE SAN ANTONIO;Actividades de asociaciones empresariales y de empleadores;Actividades de asociaciones empresariales y de empleadores;19;-62,78965;-25,57462;Valparaíso;San Antonio;1,92;Declaración;Reciclaje;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5459970;MAIPU- BIOILS;BIOILS SPA;Maipú;Metropolitana de Santiago
2020;Generador Municipal;4371794;ILUSTRE MUNICIPALIDAD DE SAN ANTONIO;I MUNICIPALIDAD DE SAN ANTONIO;Actividades de asociaciones empresariales y de empleadores;Actividades de asociaciones empresariales y de empleadores;19;-62,78965;-25,57462;Valparaíso;San Antonio;0,289;Declaración;Reciclaje;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5467254;METALES Y ALUMINIOS SA RENCA;METALES Y ALUMINIOS S.A.;Renca;Metropolitana de Santiago
2020;Generador Municipal;4371794;ILUSTRE MUNICIPALIDAD DE SAN ANTONIO;I MUNICIPALIDAD DE SAN ANTONIO;Actividades de asociaciones empresariales y de empleadores;Actividades de asociaciones empresariales y de empleadores;19;-62,78965;-25,57462;Valparaíso;San Antonio;2,812;Declaración;Reciclaje de papel, cartón y productos de papel;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5461522;RECUPAC SUCURSAL CERRILLOS;RECUPAC S A;Cerrillos;Metropolitana de Santiago
2020;Generador Municipal;4371794;ILUSTRE MUNICIPALIDAD DE SAN ANTONIO;I MUNICIPALIDAD DE SAN ANTONIO;Actividades de asociaciones empresariales y de empleadores;Actividades de asociaciones empresariales y de empleadores;19;-62,78965;-25,57462;Valparaíso;San Antonio;25,51;Declaración;Reciclaje de papel, cartón y productos de papel;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5467294;RECICLADOS INDUSTRIALES PLACILLA;RECICLADOS INDUSTRIALES S.A;Valparaíso;Valparaíso
2020;Generador Municipal;4371794;ILUSTRE MUNICIPALIDAD DE SAN ANTONIO;I MUNICIPALIDAD DE SAN ANTONIO;Actividades de asociaciones empresariales y de empleadores;Actividades de asociaciones empresariales y de empleadores;19;-62,78965;-25,57462;Valparaíso;San Antonio;11,119;Declaración;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;null;Destinatario Final;RECICLAJES INTEGRALES RINOPLAST LIMITADA;Quilpué;Valparaíso
2020;Generador Municipal;4055175;ILUSTRE MUNICIPALIDAD DE ALGARROBO;I MUNICIPALIDAD DE ALGARROBO;Recogida de desechos no peligrosos;Recogida de desechos no peligrosos;19;-63,04845;-25,51279;Valparaíso;Algarrobo;13,36238;Declaración;Disposición final;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5441557;ILUSTRE MUNICIPALIDAD DE LOS ÁLAMOS;ILUSTRE MUNICIPALIDAD DE LOS ÁLAMOS;Los Alamos;Biobío
2020;Generador Municipal;4055175;ILUSTRE MUNICIPALIDAD DE ALGARROBO;I MUNICIPALIDAD DE ALGARROBO;Recogida de desechos no peligrosos;Recogida de desechos no peligrosos;19;-63,04845;-25,51279;Valparaíso;Algarrobo;0,32;Declaración;Reciclaje de aceites y grasas comestibles;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5466728;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;Metropolitana de Santiago
2020;Generador Municipal;4055175;ILUSTRE MUNICIPALIDAD DE ALGARROBO;I MUNICIPALIDAD DE ALGARROBO;Recogida de desechos no peligrosos;Recogida de desechos no peligrosos;19;-63,04845;-25,51279;Valparaíso;Algarrobo;0,025245;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5460788;ULTRAPAC SUDAMERICA SA;ULTRA PAC SUDAMERICA S A;Pudahuel;Metropolitana de Santiago
2020;Generador Municipal;4055175;ILUSTRE MUNICIPALIDAD DE ALGARROBO;I MUNICIPALIDAD DE ALGARROBO;Recogida de desechos no peligrosos;Recogida de desechos no peligrosos;19;-63,04845;-25,51279;Valparaíso;Algarrobo;0,01131;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5468895;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
2020;Generador Municipal;4055175;ILUSTRE MUNICIPALIDAD DE ALGARROBO;I MUNICIPALIDAD DE ALGARROBO;Recogida de desechos no peligrosos;Recogida de desechos no peligrosos;19;-63,04845;-25,51279;Valparaíso;Algarrobo;151,075;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5453475;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Maipú;Metropolitana de Santiago
2020;Generador Municipal;4055175;ILUSTRE MUNICIPALIDAD DE ALGARROBO;I MUNICIPALIDAD DE ALGARROBO;Recogida de desechos no peligrosos;Recogida de desechos no peligrosos;19;-63,04845;-25,51279;Valparaíso;Algarrobo;12473,21;Declaración;Relleno sanitario;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5452216;RELLENO SANITARIO EL MOLLE;GESTION INTEGRAL DE RESIDUOS SPA;Valparaíso;Valparaíso
2020;Generador Municipal;4055183;ILUSTRE MUNICIPALIDAD DE CARTAGENA;I MUNICIPALIDAD DE CARTAGENA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,85020;-25,58268;Valparaíso;Cartagena;5,4;Declaración;Reciclaje de papel, cartón y productos de papel;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5467294;RECICLADOS INDUSTRIALES PLACILLA;RECICLADOS INDUSTRIALES S.A;Valparaíso;Valparaíso
2020;Generador Municipal;4055183;ILUSTRE MUNICIPALIDAD DE CARTAGENA;I MUNICIPALIDAD DE CARTAGENA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,85020;-25,58268;Valparaíso;Cartagena;5,3;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5467294;RECICLADOS INDUSTRIALES PLACILLA;RECICLADOS INDUSTRIALES S.A;Valparaíso;Valparaíso
2020;Generador Municipal;4055183;ILUSTRE MUNICIPALIDAD DE CARTAGENA;I MUNICIPALIDAD DE CARTAGENA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,85020;-25,58268;Valparaíso;Cartagena;50,9;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5453475;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Maipú;Metropolitana de Santiago
