Tipo o Rol declarante;Razón Social;Nombre Establecimiento;ID Establecimiento VU;Rubro;CIIU4;Región;Provincia;Comuna;Latitud;Longitud;Capítulo LER;Subcapítulo LER;Nombre LER;Cantidad (Toneladas);Año;Razón Social Destinatario;Nombre de Establecimiento Destinatario;Tipo de Tratamiento;Región Destinatario;Provincia Destinatario;Comuna Destinatario
Municipio;I MUNICIPALIDAD LO BARNECHEA;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;8825;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Lo Barnechea;-33,36402271;-70,49366038;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;7,47;2015;GREENPLAST SA;GREENPLAST SA;Reciclaje de plásticos;Metropolitana de Santiago;Chacabuco;Lampa
Municipio;I MUNICIPALIDAD LO BARNECHEA;ILUSTRE MUNICIPALIDAD DE LO BARNECHEA;8825;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Lo Barnechea;-33,36402271;-70,49366038;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;24,77;2015;Comercial Difeza E.I.R.L.;Comercial Difeza E.I.R.L.;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE ARAUCO;ILUSTRE MUNICIPALIDAD DE ARAUCO;1965223;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Bío-Bío;Arauco;Arauco;-37,25009985;-73,31857426;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;30,55;2015;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Reciclaje de vidrio;Metropolitana de Santiago;Santiago;Cerrillos
Municipio;I MUNICIPALIDAD DE QUILLOTA;ILUSTRE MUNICIPALIDAD DE QUILLOTA;4053442;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Quillota;Quillota;-32,87937554;-71,24696968;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;54115;2015;"ELISA GUTIERREZ FONSECA, COMERCIALIZADORA Y SERVICIOS,
            EMPRESA INDIVID";VERTEDERO SAN PEDRO;Vertedero;Valparaíso;Quillota;Quillota
Municipio;I MUNICIPALIDAD DE CAUQUENES;ILUSTRE MUNICIPALIDAD DE CAUQUENES;3023792;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Maule;Cauquenes;Cauquenes;-35,96762448;-72,32223157;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;12025;2015;ECOBIO SA;ECOBIO;Relleno sanitario;Ñuble;Diguillín;Chillan Viejo
Municipio;I MUNICIPALIDAD DE NOGALES;ILUSTRE MUNICIPALIDAD DE NOGALES;4055166;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Quillota;Nogales;-32,73449342;-71,20139386;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;6364,1;2015;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;ILUSTRE MUNICIPALIDAD DE CARTAGENA;ILUSTRE MUNICIPALIDAD DE CARTAGENA;4055183;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;San Antonio;Cartagena;-33,54712221;-71,60353665;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;13673,2;2015;ECO-GARBAGE S A;VERTEDERO ALTOS DE CARTAGENA;Vertedero;Valparaíso;Valparaíso;Valparaíso
Municipio;I MUNICIPALIDAD DE MOLINA;ILUSTRE MUNICIPALIDAD DE MOLINA;3023308;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Maule;Curicó;Molina;-35,11328013;-71,27987556;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;17026,88;2015;RELLENOS SANITARIOS DEL MAULE S A;RELLENO SANITARIO DEL MAULE S.A.;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;I MUNICIPALIDAD ESTACION CENTRAL;ILUSTRE MUNICIPALIDAD DE ESTACIÓN CENTRAL;4085309;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Estación Central;-33,45415464;-70,68959133;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;66422,94;2015;CONSORCIO SANTA MARTA S A;RELLENO SANITARIO SANTA MARTA;Relleno sanitario;Metropolitana de Santiago;Maipo;San Bernardo
Municipio;I MUNICIPALIDAD DE LOS LAGOS;ILUSTRE MUNICIPALIDAD DE LOS LAGOS;911603;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Ríos;Valdivia;Los Lagos;-39,86284572;-72,81706612;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;4,39;2015;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Reciclaje de vidrio;Metropolitana de Santiago;Santiago;Cerrillos
Municipio;I MUNICIPALIDAD DE LAUTARO;ILUSTRE MUNICIPALIDAD DE LAUTARO;5441717;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Lautaro;-38,53106198;-72,43947749;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;570;2015;I MUNICIPALIDAD DE TEMUCO;CENTRO DE DISPOSICIÓN FINAL DE RESIDUOS SOLIDOS MUNICIPALES  BOYECO;Vertedero;Araucanía;Cautín;Temuco
Municipio;I MUNICIPALIDAD DE LAUTARO;ILUSTRE MUNICIPALIDAD DE LAUTARO;5441717;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Lautaro;-38,53106198;-72,43947749;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;580;2015;I MUNICIPALIDAD DE TEMUCO;CENTRO DE DISPOSICIÓN FINAL DE RESIDUOS SOLIDOS MUNICIPALES  BOYECO;Vertedero;Araucanía;Cautín;Temuco
Municipio;I MUNICIPALIDAD DE PROVIDENCIA;MUNICIPALIDAD DE PROVIDENCIA;4585273;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Providencia;-33,43201876;-70,60931115;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Residuos biodegradables de cocinas y restaurantes;75471;2015;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;I MUNICIPALIDAD DE PROVIDENCIA;MUNICIPALIDAD DE PROVIDENCIA;4585273;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Providencia;-33,43201876;-70,60931115;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;1206,21;2015;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Reciclaje de vidrio;Metropolitana de Santiago;Santiago;Cerrillos
Municipio;I MUNICIPALIDAD DE PUERTO VARAS;ILUSTRE MUNICIPALIDAD DE PUERTO VARAS;253477;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Llanquihue;Puerto Varas;-41,3166957;-72,98329604;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;6604;2015;I MUNICIPALIDAD DE PUERTO VARAS;VERTEDERO MUNICIPAL LA LAJA;Basural;Los Lagos;Llanquihue;Puerto Varas
Municipio;ILUSTRE MUNICIPALIDAD DE VALPARAÍSO;ILUSTRE MUNICIPALIDAD DE VALPARAÍSO;5441443;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Valparaíso;Valparaíso;-33,04723373;-71,61268988;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;133653,07;2015;GESTION INTEGRAL DE RESIDUOS S A;RELLENO SANITARIO EL MOLLE;Relleno sanitario;Valparaíso;Valparaíso;Valparaíso
Municipio;ILUSTRE MUNICIPALIDAD DE VALPARAÍSO;ILUSTRE MUNICIPALIDAD DE VALPARAÍSO;5441443;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Valparaíso;Valparaíso;-33,04723373;-71,61268988;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;312,6;2015;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Reciclaje de vidrio;Metropolitana de Santiago;Santiago;Cerrillos
Municipio;I MUNICIPALIDAD DE OLMUE;ILUSTRE MUNICIPALIDAD DE OLMUÉ;4055171;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Marga Marga;Olmué;-32,99813496;-71,18927866;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;4478,12;2015;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;I MUNICIPALIDAD DE COIHUECO;ILUSTRE MUNICIPALIDAD DE COIHUECO;1762916;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Ñuble;Punilla;Coihueco;-36,62850172;-71,83133186;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;4951,02;2015;ECOBIO SA;ECOBIO;Relleno sanitario;Ñuble;Diguillín;Chillan Viejo
Municipio;I MUNICIPALIDAD DE LLAY LLAY;ILUSTRE MUNICIPALIDAD DE LLAILLAY;4055165;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;San Felipe de Aconcagua;Llaillay;-32,84144298;-70,95512128;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;7325;2015;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;ILUSTRE MUNICIPALIDAD DE LA REINA;MUNICIPALIDAD DE LA REINA;4053499;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;La Reina;-33,45250246;-70,53001214;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos;5012,97;2015;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;ILUSTRE MUNICIPALIDAD DE LA REINA;MUNICIPALIDAD DE LA REINA;4053499;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;La Reina;-33,45250246;-70,53001214;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;360,66;2015;CRISTALERIAS DE CHILE S A;CRISTALERIAS DE CHILE  S A;Reciclaje de vidrio;Metropolitana de Santiago;Talagante;Padre Hurtado
